Date,IntDate,Open,High,Low,Close,Adj Close,Volume
7/13/1998,113,28.3125,28.5,27.0625,28.3125,13.655654,736800
7/20/1998,114,27.25,28.75,26.4375,27.25,13.143187,957800
7/27/1998,115,27,27.0625,25.1875,25.25,12.17855,746100
8/3/1998,116,25.25,25.8125,24.5,24.8125,11.967534,677300
8/10/1998,117,24.5625,25,23.5,23.625,11.394784,509000
8/17/1998,118,23.625,24,22.5625,23,11.093335,459400
8/24/1998,119,23,23.625,20.25,20.375,9.82725,865300
8/31/1998,120,20.25,20.375,18.375,18.4375,8.892757,587300
9/7/1998,121,18.5625,19.4375,18.1875,18.75,9.043482,670500
9/14/1998,122,18.9375,19.75,17.25,18.1875,8.873585,1107100
9/21/1998,123,15.5,15.5,12.875,12.875,6.281643,4358100
9/28/1998,124,12.8125,13.25,11.4375,12.8125,6.251151,2689600
10/5/1998,125,12.9375,14.125,12.375,13.8125,6.739048,1478000
10/12/1998,126,13.8125,16.125,13.1875,16.125,7.867301,1670400
10/19/1998,127,16.1875,17.25,14.5625,16.25,7.92829,2039200
10/26/1998,128,16.3125,16.6875,15.5625,15.5625,7.592862,1616500
11/2/1998,129,15.8125,19.3125,15.8125,19.1875,9.36148,1406100
11/9/1998,130,19,19.6875,18.875,19,9.270002,811400
11/16/1998,131,19.75,20,19,19,9.270002,2173600
11/23/1998,132,19,19.1875,18.25,19.0625,9.300496,961900
11/30/1998,133,18.875,18.875,16.375,17.125,8.355199,1163700
12/7/1998,134,17.0625,17.25,16.25,17.0625,8.324701,724800
12/14/1998,135,17,17.25,16.5,16.5625,8.187496,1065000
12/21/1998,136,16.5625,17,15.625,16,7.909432,608800
12/28/1998,137,16.25,16.625,15.6875,16.4375,8.125707,1129900
1/4/1999,138,16.3125,16.5,15.3125,16.5,8.156601,778000
1/11/1999,139,16.125,17.6875,15.9375,16.5,8.156601,772500
1/18/1999,140,16.375,16.375,15.125,15.3125,7.569572,701900
1/25/1999,141,15.4375,20.8125,15.0625,20.5625,10.164858,2249300
2/1/1999,142,20.5625,21.4375,18.6875,18.9375,9.361549,1220000
2/8/1999,143,18.9375,19,18.1875,18.3125,9.052588,1619200
2/15/1999,144,18.4375,18.625,17.75,17.8125,8.805421,1339400
2/22/1999,145,17.875,18.125,16.3125,17.5,8.650938,2454300
3/1/1999,146,17.75,18.625,17.5,18.4375,9.11438,2127200
3/8/1999,147,18.4375,20.5,18.4375,20.0625,9.917686,1842600
3/15/1999,148,19.9375,20.0625,19,19.125,9.45424,774100
3/22/1999,149,19.125,19.5625,18.4375,19.0625,9.528154,1163000
3/29/1999,150,19.0625,19.625,17.0625,17.375,8.684678,586400
4/5/1999,151,17.5,18.25,17,18,8.997078,584300
4/12/1999,152,18,19.8125,18,19.8125,9.903031,621500
4/19/1999,153,20.8125,22.4375,20.25,21.5625,10.777746,1897300
4/26/1999,154,22,23.875,21.75,23.6875,11.839904,1355800
5/3/1999,155,23.6875,24.0625,23,23.625,11.808666,747300
5/10/1999,156,23.5625,23.5625,21.5625,22.5625,11.277586,1104400
5/17/1999,157,22.5625,23.75,21.875,22.9375,11.465026,780800
5/24/1999,158,23,23.25,21.5,22.25,11.121387,722800
5/31/1999,159,22.25,22.4375,21.4375,22.125,11.058911,759500
6/7/1999,160,21.9375,22.875,21.5625,22.625,11.308831,936400
6/14/1999,161,22.5,23.125,22.3125,22.9375,11.465026,1328500
6/21/1999,162,23,23.5625,22.9375,23.4375,11.829336,1212000
6/28/1999,163,23.5,25.5,22.9375,24,12.113246,1841400
7/5/1999,164,23.9375,24.4375,22.6875,22.8125,11.51389,909800
7/12/1999,165,22.9375,24.375,22.875,23.9375,12.081699,1221600
7/19/1999,166,23.875,24.625,22.75,23.3125,11.76625,1181700
7/26/1999,167,23.25,24.3125,22.9375,23.625,11.92397,778900
8/2/1999,168,23.625,24.75,23.3125,23.875,12.050153,976900
8/9/1999,169,23.875,24.75,23.5625,24.1875,12.207873,660100
8/16/1999,170,24.1875,24.4375,23.625,24.1875,12.207873,622400
8/23/1999,171,24.3125,24.625,22.5625,22.9375,11.576978,545200
8/30/1999,172,22.9375,22.9375,22.0625,22.875,11.545436,584200
9/6/1999,173,22.75,23,22.0625,22.0625,11.135351,630100
9/13/1999,174,22.0625,22.0625,20.1875,20.75,10.472904,510300
9/20/1999,175,20.6875,20.875,19.125,19.375,9.778921,836900
9/27/1999,176,19.375,20.75,19.0625,19.375,9.89234,662000
10/4/1999,177,19.5,19.875,17.6875,17.75,9.062661,1848000
10/11/1999,178,17.9375,21.125,17.875,19.5,9.956164,2142400
10/18/1999,179,19.5,20.75,18.4375,19.125,9.7647,1118000
10/25/1999,180,19.125,20.5,19.0625,19.8125,10.115719,866600
11/1/1999,181,19.875,20.375,19.25,19.9375,10.179544,1196200
11/8/1999,182,19.875,19.875,18.3125,18.375,9.38177,1560300
11/15/1999,183,18.4375,19.5,17.5625,18,9.190307,1105500
11/22/1999,184,18.3125,18.4375,17.75,17.875,9.126484,957400
11/29/1999,185,17.8125,18.25,17.125,17.5625,8.966929,1068400
12/6/1999,186,17,20.1875,17,19.5,9.956164,1529300
12/13/1999,187,19.625,19.75,17,17.375,8.871197,1867700
12/20/1999,188,17.375,17.9375,16,16.875,8.717523,1380300
12/27/1999,189,16.875,17.8125,15.875,16.9375,8.74981,904000
1/3/2000,190,16.9375,16.9375,16,16.4375,8.49151,954600
1/10/2000,191,16.5625,16.6875,16.0625,16.0625,8.29779,1438600
1/17/2000,192,16.0625,17,15.5,15.6875,8.104064,1541200
1/24/2000,193,15.6875,16.5,15,15.875,8.200926,1937100
1/31/2000,194,15.9375,17.375,15.5625,16.8125,8.68523,3735300
2/7/2000,195,16.875,18.375,16.625,18,9.298692,2355000
2/14/2000,196,17.9375,19,17.125,17.125,8.846674,1179300
2/21/2000,197,17.25,18.25,16.4375,16.5,8.523797,925000
2/28/2000,198,16.4375,17.625,16.25,16.375,8.459222,1324000
3/6/2000,199,16.5625,17.5,14.8125,16.25,8.394648,1289800
3/13/2000,200,16.25,18.1875,15,17.0625,8.814381,1310800
3/20/2000,201,17.1875,17.1875,15,15.0625,7.781194,1561700
3/27/2000,202,15.25,16.6875,14.5625,15.8125,8.278184,2317100
4/3/2000,203,15.9375,17.0625,15.5,16.75,8.768984,1369900
4/10/2000,204,16.75,17.375,16.25,16.375,8.572667,1087100
4/17/2000,205,16.375,17.9375,16.375,17.75,9.292509,974300
4/24/2000,206,17.9375,19,17.75,18.875,9.881471,1448200
5/1/2000,207,18.875,20.5,17.9375,18.4375,9.652429,1339200
5/8/2000,208,18.75,19.1875,17.5937,18.0625,9.456112,1263700
5/15/2000,209,17.8125,18.4375,16.875,17.9375,9.390671,1491900
5/22/2000,210,18.0625,23.375,17.875,23.375,12.237318,3638700
5/29/2000,211,23,24.5,21.5625,23.875,12.499076,1640800
6/5/2000,212,23.5,23.625,21.875,22.8125,11.942831,1311000
6/12/2000,213,22.9375,24.3125,21.375,21.625,11.321152,993300
6/19/2000,214,22,23.4375,20,21.1875,11.197791,1137300
6/26/2000,215,21.25,22.25,20.875,22.0156,11.635446,1452700
7/3/2000,216,22.125,22.5,21.5,21.875,11.561141,555300
7/10/2000,217,21.875,23.125,21.5625,23,12.155707,1020200
7/17/2000,218,23,23.0625,21.25,21.5,11.362947,654400
7/24/2000,219,21.375,21.5625,19.6875,19.875,10.504123,1094300
7/31/2000,220,19.625,19.875,18.875,19.25,10.173806,1335700
8/7/2000,221,20,20,19.0625,19.375,10.239866,724600
8/14/2000,222,19.3125,20.375,19.3125,19.6875,10.405022,508700
8/21/2000,223,19.5625,20.9375,19.25,20.375,10.768373,720700
8/28/2000,224,20.625,20.75,20,20.0625,10.603215,744600
9/4/2000,225,20.0625,20.6875,19.9375,20.3125,10.735343,784700
9/11/2000,226,20.25,20.5,18.25,19.125,10.107738,1404200
9/18/2000,227,19.125,19.25,17.4375,18.1875,9.718502,1444000
9/25/2000,228,18.375,18.6875,16.9375,18,9.618311,994600
10/2/2000,229,18.1875,18.1875,16.25,16.375,8.74999,1764900
10/9/2000,230,16.5625,16.6875,15.5625,15.875,8.482811,1101000
10/16/2000,231,15.625,16.75,15.5,16.5625,8.850181,1261700
10/23/2000,232,16.75,16.9375,15.5625,15.8125,8.449417,1025100
10/30/2000,233,15.875,17.9375,15.875,17.6875,9.451325,1025900
11/6/2000,234,17.875,18.5,16.9375,18.25,9.751897,1426100
11/13/2000,235,18.25,19.125,18,18.9375,10.11926,1371700
11/20/2000,236,18.9375,19.375,18,18,9.618311,712500
11/27/2000,237,18.125,18.625,17.5625,18.5,9.885483,894500
12/4/2000,238,18.5625,19.5625,18.0625,18.1875,9.718502,1427200
12/11/2000,239,18.375,19.125,17.0625,17.0625,9.117358,1434500
12/18/2000,240,17.25,18.6875,17.25,18.5,10.004863,783800
12/25/2000,241,18.4375,20.625,18.3125,20.4375,11.052671,1363400
1/1/2001,242,20.3125,20.4375,19.375,19.5,10.545667,1233200
1/8/2001,243,19.5,22.875,19.25,22.375,12.100478,2625400
1/15/2001,244,22.625,23.4375,21.875,22.625,12.235678,1407900
1/22/2001,245,22.5,23.125,22,22.3125,12.066676,980100
1/29/2001,246,22.5,22.700001,20.700001,21.76,11.767884,2401300
2/5/2001,247,21.799999,23,21.6,22.68,12.26542,992900
2/12/2001,248,22.48,23.02,22.07,22.49,12.162668,589100
2/19/2001,249,22.51,22.99,21.639999,22.16,11.984207,1101000
2/26/2001,250,22.35,23.690001,22.219999,23.549999,12.73592,1425100
3/5/2001,251,23.57,26,23,25.139999,13.595799,912500
3/12/2001,252,25.25,25.25,23.129999,24.879999,13.45519,1966700
3/19/2001,253,24.68,25,21.9,23.280001,12.589904,1883300
3/26/2001,254,23.33,24,22.950001,23.860001,13.020727,1487900
4/2/2001,255,23.799999,24.25,22,22.030001,12.022074,1492800
4/9/2001,256,22.33,22.4,20.799999,21.219999,11.580045,2453000
4/16/2001,257,21.23,21.790001,19.200001,19.92,10.870617,2748300
4/23/2001,258,19.67,22.48,19.4,22.18,12.10393,2297700
4/30/2001,259,22.15,22.74,21.799999,22.52,12.289476,1370800
5/7/2001,260,22.299999,23.02,21.6,22,12.005703,891400
5/14/2001,261,22.1,22.99,21.77,22.559999,12.311299,1406800
5/21/2001,262,22.559999,23.07,22.32,22.49,12.273108,907800
5/28/2001,263,22.49,23.1,22.48,23.059999,12.584161,554800
6/4/2001,264,22.83,23.98,22.57,23.73,12.94979,771900
6/11/2001,265,23.799999,23.83,22.6,22.690001,12.382252,954400
6/18/2001,266,22.690001,24.950001,22.4,22.459999,12.37361,867000
6/25/2001,267,22.26,23.639999,22.15,23.43,12.908006,827800
7/2/2001,268,23.43,23.6,22.530001,22.549999,12.42319,487400
7/9/2001,269,22.549999,22.85,21.299999,22.440001,12.362595,962000
7/16/2001,270,22.5,24.98,22.299999,24.799999,13.662763,1558700
7/23/2001,271,24.5,24.969999,23.25,23.59,12.996148,2160900
7/30/2001,272,23.58,23.950001,22.809999,23.299999,12.836381,966500
8/6/2001,273,23.309999,23.700001,21.68,22.74,12.527868,1226400
8/13/2001,274,22.639999,23.799999,22.299999,23.719999,13.067768,855800
8/20/2001,275,24.1,24.879999,23.9,24.43,13.45892,1909000
8/27/2001,276,24.299999,24.639999,23.4,23.629999,13.018183,754800
9/3/2001,277,23.5,24.950001,23.35,24.25,13.359749,1037900
9/10/2001,278,24.25,24.309999,23.17,23.379999,12.880464,389200
9/17/2001,279,23.370001,23.370001,19.09,19.24,10.599658,1293100
9/24/2001,280,19.639999,21.120001,19.639999,19.940001,10.985301,973100
10/1/2001,281,20,22.200001,19.65,22.190001,12.224866,1293900
10/8/2001,282,21.950001,22.799999,21.389999,21.49,11.839224,757700
10/15/2001,283,21.5,21.57,20.24,20.98,11.558253,1544000
10/22/2001,284,20.9,21.15,19.950001,20.93,11.530709,1252900
10/29/2001,285,21,21.15,19.809999,20.559999,11.326871,1386500
11/5/2001,286,20.559999,21.690001,20.51,20.75,11.431547,1307500
11/12/2001,287,20.9,22.4,20.35,21.93,12.081626,1248800
11/19/2001,288,21.93,22,21.110001,21.209999,11.684966,573200
11/26/2001,289,21.25,21.25,19.48,19.66,10.831043,2549500
12/3/2001,290,19.9,20,19.5,19.75,10.880629,1534900
12/10/2001,291,19.75,19.75,17.700001,18,9.916523,1669800
12/17/2001,292,18.02,19.700001,18.02,19.299999,10.758612,2014100
12/24/2001,293,19.17,19.73,19.120001,19.440001,10.83665,600100
12/31/2001,294,19.43,19.549999,18.690001,19.459999,10.847806,858400
1/7/2002,295,19.459999,19.889999,19.110001,19.27,10.741887,1176800
1/14/2002,296,19.5,19.5,18.84,18.940001,10.557932,1072600
1/21/2002,297,19.02,19.35,18.52,19.059999,10.624825,668200
1/28/2002,298,19.110001,19.4,18.75,19.17,10.68614,2309500
2/4/2002,299,19.25,19.51,18.559999,19,10.591381,1335900
2/11/2002,300,18.950001,20.469999,18.82,20.01,11.154398,1511900
2/18/2002,301,20.01,20.66,19.870001,20.370001,11.355073,834800
2/25/2002,302,20.52,20.91,20.030001,20.889999,11.64494,1019400
3/4/2002,303,20.93,21.32,20.35,21.15,11.789876,1244700
3/11/2002,304,21.1,21.940001,20.950001,21.57,12.024008,980800
3/18/2002,305,21.32,22.85,21.18,22.42,12.624416,993000
3/25/2002,306,22.6,23.110001,22.129999,22.75,12.810232,623500
4/1/2002,307,22.75,23.790001,22.18,23.65,13.31701,1514000
4/8/2002,308,23.5,24.66,23.02,24.5,13.795639,1380300
4/15/2002,309,24.5,24.99,23.74,24.17,13.609821,1559900
4/22/2002,310,24.07,24.209999,22.950001,23.549999,13.260706,2261800
4/29/2002,311,23.5,23.77,22.450001,22.91,12.90033,1441100
5/6/2002,312,22.91,23.4,22.200001,22.4,12.613158,1257000
5/13/2002,313,22.4,22.99,22.15,22.52,12.68072,1492300
5/20/2002,314,22.549999,22.59,21.450001,21.690001,12.213363,823600
5/27/2002,315,21.889999,22.6,21.15,22.129999,12.461123,1292900
6/3/2002,316,22.129999,22.52,21.25,22.48,12.658203,1584700
6/10/2002,317,22.450001,22.549999,20.92,21.43,12.066965,938900
6/17/2002,318,21.6,22.290001,21.52,21.9,12.455946,1083300
6/24/2002,319,21.9,22.219999,19.969999,20.790001,11.824613,1860900
7/1/2002,320,20.719999,20.85,19.299999,20.1,11.432168,964100
7/8/2002,321,19.52,19.77,17.75,18.379999,10.453896,1956000
7/15/2002,322,18.129999,18.549999,16.76,17.02,9.680374,1495300
7/22/2002,323,16.99,17.5,16.02,17,9.668996,1832100
7/29/2002,324,16.76,18.030001,16.76,17.129999,9.742935,1325900
8/5/2002,325,17.1,17.709999,16.709999,17.43,9.913568,1129200
8/12/2002,326,17.4,18.1,16.9,17.860001,10.158138,981500
8/19/2002,327,17.950001,18.5,17.82,18.1,10.294641,930100
8/26/2002,328,18.299999,18.879999,17.690001,18.24,10.374269,802100
9/2/2002,329,18.15,18.6,17.5,18.440001,10.48802,1168400
9/9/2002,330,18.4,18.9,17.5,17.870001,10.163822,1625600
9/16/2002,331,17.65,18.34,16.99,17.200001,9.899787,844500
9/23/2002,332,17.08,17.08,15.91,15.96,9.18608,1323500
9/30/2002,333,16.5,17.5,15.96,16.16,9.301191,1540400
10/7/2002,334,16.139999,16.75,14.98,16.25,9.352994,1712200
10/14/2002,335,16.190001,17.700001,16.049999,17.209999,9.905536,1556100
10/21/2002,336,17.209999,18.139999,15.04,15.77,9.076722,4284600
10/28/2002,337,16,16.299999,15.17,16.23,9.34148,1629300
11/4/2002,338,16.48,16.48,15.7,15.86,9.128521,1380100
11/11/2002,339,15.83,16.700001,15.4,16.51,9.50264,1193800
11/18/2002,340,16.530001,17.450001,15.58,17.43,10.032164,1892600
11/25/2002,341,17.26,17.469999,16.65,17.129999,9.859492,780500
12/2/2002,342,17.26,17.610001,16.799999,17.219999,9.911297,1381600
12/9/2002,343,17,17,16.43,16.799999,9.669557,1338200
12/16/2002,344,17.1,17.530001,14.4,14.85,8.657804,3898100
12/23/2002,345,14.85,15.3,14.77,15.04,8.768579,2456700
12/30/2002,346,15,15.48,14.76,15.24,8.885184,2497400
1/6/2003,347,15.39,15.95,15.33,15.55,9.06592,2716600
1/13/2003,348,15.5,15.67,15.21,15.25,8.891017,1242400
1/20/2003,349,15.35,15.35,14.63,14.8,8.628656,1176200
1/27/2003,350,14.65,15.98,14.27,15.46,9.013451,2614000
2/3/2003,351,15.5,15.73,14.68,14.81,8.634488,1398200
2/10/2003,352,14.75,15.15,14.32,14.75,8.599506,1267400
2/17/2003,353,14.85,15.06,12.75,12.89,7.515094,2681400
2/24/2003,354,13.27,13.3,12.45,12.47,7.270228,3000100
3/3/2003,355,12.7,12.83,12.05,12.43,7.246906,2256800
3/10/2003,356,12.35,12.72,12.07,12.61,7.351848,1741200
3/17/2003,357,12.51,14.3,12.4,14,8.309187,4838000
3/24/2003,358,14.01,14.09,13.57,14,8.309187,1668800
3/31/2003,359,13.8,14.56,13.66,14.29,8.48131,1510600
4/7/2003,360,14.5,14.72,14,14.09,8.362607,1692900
4/14/2003,361,14.15,15.03,14.13,15.03,8.920508,1185600
4/21/2003,362,15.15,15.65,13.65,13.7,8.131139,3703200
4/28/2003,363,13.7,14.07,13.5,14.04,8.332932,2981100
5/5/2003,364,14.04,14.53,14,14.48,8.594077,3551700
5/12/2003,365,14.58,15.1,14.31,14.59,8.659365,1866100
5/19/2003,366,14.5,15.21,14.26,15.19,9.015472,1459600
5/26/2003,367,15.03,16.200001,15.03,15.88,9.424994,1777000
6/2/2003,368,16,16.15,15.5,15.59,9.252875,2984800
6/9/2003,369,15.66,15.97,15.31,15.55,9.229136,2548800
6/16/2003,370,15.7,16.5,14.36,14.54,8.750537,4010100
6/23/2003,371,14.44,14.58,13.9,14.27,8.588043,2275200
6/30/2003,372,14.29,14.75,14.08,14.5,8.726465,1568400
7/7/2003,373,14.48,15,14.47,14.74,8.8709,2218100
7/14/2003,374,15,15.17,14.55,14.63,8.8047,2112000
7/21/2003,375,14.65,15.46,14.55,15.38,9.256066,2999500
7/28/2003,376,15.6,15.95,15.25,15.54,9.352361,2631200
8/4/2003,377,15.75,15.88,15.25,15.53,9.346345,2106900
8/11/2003,378,15.78,16.43,15.75,16.200001,9.749565,2170100
8/18/2003,379,16.200001,16.52,15.96,16.200001,9.749565,1522700
8/25/2003,380,16.15,16.469999,15.9,16.33,9.827801,1923400
9/1/2003,381,16.27,16.98,16.27,16.610001,9.996315,2040800
9/8/2003,382,16.860001,16.92,16.379999,16.700001,10.050479,1888500
9/15/2003,383,16.73,16.85,16.4,16.709999,10.190094,1569100
9/22/2003,384,16.6,16.85,13.32,13.4,8.171592,5592600
9/29/2003,385,13.4,13.85,12.97,13.75,8.385029,3866600
10/6/2003,386,13.8,14.61,13.75,14.29,8.714331,2508900
10/13/2003,387,14.5,14.99,14.46,14.5,8.842394,1811100
10/20/2003,388,14.55,15.45,14.25,14.9,9.086322,3204300
10/27/2003,389,15,15.18,14.85,15.05,9.177793,2577900
11/3/2003,390,15.04,15.15,14.8,14.86,9.06193,2225900
11/10/2003,391,14.76,14.95,14.45,14.66,8.939966,1401100
11/17/2003,392,14.66,14.95,14.46,14.9,9.086322,1459400
11/24/2003,393,15,15.52,14.95,15.41,9.397329,978400
12/1/2003,394,15.51,15.75,15.31,15.67,9.555884,1474600
12/8/2003,395,15.5,15.6,15.01,15.57,9.494903,1957900
12/15/2003,396,15.73,16.1,15.11,16.040001,9.920798,2896400
12/22/2003,397,16.4,17.139999,16.299999,16.92,10.46508,1912800
12/29/2003,398,16.98,17.85,16.950001,17.6,10.885667,1990200
1/5/2004,399,17.52,18.559999,17.52,18.01,11.139254,3409800
1/12/2004,400,17.950001,18.639999,17.940001,18.469999,11.423766,2268000
1/19/2004,401,18.49,19.459999,18.4,19.27,11.918571,2346300
1/26/2004,402,19.27,19.540001,17.08,17.65,10.916592,4589500
2/2/2004,403,17.9,18.99,17.75,18.950001,11.720652,2717600
2/9/2004,404,18.950001,19.559999,18.549999,18.879999,11.67735,2126800
2/16/2004,405,19,19.110001,18.690001,18.73,11.584575,3033200
2/23/2004,406,18.799999,19.5,18.530001,19.1,11.813419,1775800
3/1/2004,407,19.190001,19.6,19.08,19.129999,11.831976,1475400
3/8/2004,408,19.139999,19.26,17.75,18.32,11.330992,2160800
3/15/2004,409,18.25,18.25,16.299999,16.58,10.373909,5557500
3/22/2004,410,16.58,17.379999,16.16,17.02,10.649208,10621200
3/29/2004,411,17.190001,18.1,17.129999,17.969999,11.243611,3179800
4/5/2004,412,18.01,19.610001,17.889999,19.25,12.044497,5279800
4/12/2004,413,19.219999,19.57,18.32,19.34,12.100804,3374500
4/19/2004,414,19.34,19.91,18.780001,19.24,12.038235,3751200
4/26/2004,415,19.309999,19.450001,18.450001,18.73,11.719138,2754900
5/3/2004,416,18.74,18.85,17.690001,18,11.262383,2657600
5/10/2004,417,17.99,18.040001,17.16,17.450001,10.918255,2279600
5/17/2004,418,17.25,17.860001,17,17.700001,11.074681,1834200
5/24/2004,419,17.85,18.5,17.559999,18.27,11.431321,1724300
5/31/2004,420,18.280001,18.790001,18.18,18.440001,11.537692,976100
6/7/2004,421,18.549999,18.83,18.4,18.549999,11.606515,844500
6/14/2004,422,18.33,18.700001,17.969999,18.700001,11.700365,1365300
6/21/2004,423,18.65,19.200001,18.450001,19.200001,12.157395,1471200
6/28/2004,424,19.25,19.74,18.940001,18.940001,11.992766,1415500
7/5/2004,425,18.950001,18.950001,16.77,17.32,10.96698,3365400
7/12/2004,426,17.26,17.49,16.889999,17,10.764363,2177900
7/19/2004,427,17.1,17.91,16.6,16.610001,10.517414,3113700
7/26/2004,428,16.620001,17.299999,16.34,17.17,10.872005,2211700
8/2/2004,429,17.049999,17.190001,16.01,16.059999,10.169153,2663500
8/9/2004,430,16.08,17.049999,16.08,16.799999,10.637722,2812800
8/16/2004,431,16.879999,17.450001,16.870001,17.379999,11.004972,1836200
8/23/2004,432,17.43,17.6,16.99,17.469999,11.061965,1280400
8/30/2004,433,17.469999,17.57,16.9,17.450001,11.0493,1551400
9/6/2004,434,17.639999,17.940001,17.450001,17.690001,11.201269,1426300
9/13/2004,435,17.51,17.709999,17.110001,17.389999,11.011305,2188100
9/20/2004,436,17.4,17.4,16.48,16.67,10.688332,1692000
9/27/2004,437,16.67,18.08,16.33,17.940001,11.502621,3479600
10/4/2004,438,18.049999,18.219999,17.35,17.530001,11.239738,2523200
10/11/2004,439,17.65,17.799999,17.24,17.26,11.066619,2214000
10/18/2004,440,17.27,17.4,16.469999,16.790001,10.76527,3809200
10/25/2004,441,16.790001,17.129999,16.360001,16.690001,10.701154,2272600
11/1/2004,442,16.690001,17.5,16.49,17.43,11.175618,2830400
11/8/2004,443,17.5,17.950001,17.200001,17.950001,11.509027,1224600
11/15/2004,444,17.940001,18.43,17.75,18.09,11.598792,1818400
11/22/2004,445,18.15,18.450001,17.82,18.27,11.7142,1261800
11/29/2004,446,18.26,19.469999,18.26,19.01,12.188674,2380300
12/6/2004,447,18.879999,19.110001,18.309999,19.08,12.233555,2009100
12/13/2004,448,19.09,20.5,18.889999,19.83,12.863294,3375800
12/20/2004,449,20,20.41,19.68,20.24,13.129254,1753300
12/27/2004,450,20.32,21,20.049999,20.719999,13.440622,1378300
1/3/2005,451,20.67,20.83,19.459999,19.950001,12.941143,2841900
1/10/2005,452,19.9,20.4,19.82,20.379999,13.22007,1618500
1/17/2005,453,20.379999,20.5,20,20.120001,13.051414,1443800
1/24/2005,454,20.15,20.700001,19.59,19.77,12.824378,2273900
1/31/2005,455,19.790001,20.41,19.790001,20.35,13.200614,2554900
2/7/2005,456,20.4,20.450001,19.93,20.389999,13.226561,1175200
2/14/2005,457,20.389999,21.049999,20.18,20.5,13.297908,1903500
2/21/2005,458,20.450001,20.82,20.15,20.75,13.460084,1588800
2/28/2005,459,20.790001,21.42,20.41,21.32,13.829822,1822300
3/7/2005,460,21.379999,21.389999,20.18,20.309999,13.174663,1728000
3/14/2005,461,20.43,20.799999,20.15,20.32,13.320769,1850100
3/21/2005,462,20.33,20.48,20.059999,20.33,13.32732,935000
3/28/2005,463,20.34,20.5,19.9,20.08,13.163434,1487800
4/4/2005,464,20.110001,21.07,20.01,20.629999,13.523983,1417300
4/11/2005,465,20.700001,20.959999,19.950001,20,13.110993,1775100
4/18/2005,466,20.07,20.690001,19.49,19.84,13.006103,2547100
4/25/2005,467,19.879999,22.5,19.73,21.1,13.832094,6712700
5/2/2005,468,21.1,22.200001,20.860001,21.860001,14.330308,3516800
5/9/2005,469,21.92,22.07,21.51,21.700001,14.225429,3141400
5/16/2005,470,21.65,22.280001,21,21.799999,14.290981,6617200
5/23/2005,471,21.799999,22.74,21.77,22.6,14.815418,3720000
5/30/2005,472,22.530001,22.9,22.52,22.75,14.913751,2536800
6/6/2005,473,22.85,23.15,22.209999,22.450001,14.717089,2627600
6/13/2005,474,22.389999,23.549999,22.389999,23.549999,15.589951,2789300
6/20/2005,475,23.530001,23.9,22.629999,22.98,15.212617,3908000
6/27/2005,476,22.92,23.67,22.709999,23.389999,15.484033,1811100
7/4/2005,477,23.4,23.799999,23.139999,23.6,15.623055,1469200
7/11/2005,478,23.6,23.92,23.33,23.41,15.497272,1615100
7/18/2005,479,23.379999,24.299999,23.370001,24.120001,15.967288,2121700
7/25/2005,480,24.17,24.68,19.85,21.33,14.120324,9743000
8/1/2005,481,21.27,21.4,20.67,21,13.901866,3436400
8/8/2005,482,21.059999,24.49,21.049999,21.870001,14.477806,7380500
8/15/2005,483,21.92,22.07,21.299999,21.700001,14.365266,2186400
8/22/2005,484,21.700001,21.99,21.450001,21.67,14.345403,1649300
8/29/2005,485,21.15,22.120001,21.08,21.99,14.55724,1377800
9/5/2005,486,21.99,23.809999,21.99,23.809999,15.762072,1995100
9/12/2005,487,23.58,24.139999,23,23.91,15.82827,1725400
9/19/2005,488,23.85,24.15,21.860001,22.76,15.20749,4222600
9/26/2005,489,22.889999,23.01,22.299999,22.780001,15.220854,1597600
10/3/2005,490,22.799999,22.879999,21.389999,21.57,14.412374,2972300
10/10/2005,491,21.58,21.68,20.58,21.08,14.084975,2537400
10/17/2005,492,21.110001,22.02,20.92,21.639999,14.459141,1655000
10/24/2005,493,21.690001,23.18,21.690001,22.93,15.321084,2651000
10/31/2005,494,23,23.969999,22.75,23.389999,15.628438,1717900
11/7/2005,495,23.34,23.75,22.879999,23.67,15.815519,1062900
11/14/2005,496,23.700001,23.940001,23.08,23.91,15.975883,1337400
11/21/2005,497,23.799999,24,23.5,23.91,15.975883,1152900
11/28/2005,498,23.870001,23.91,22.790001,23.91,15.975883,1853100
12/5/2005,499,23.790001,23.91,23.01,23.110001,15.441355,1376900
12/12/2005,500,23.18,23.65,22.82,23.059999,15.551025,2916600
12/19/2005,501,23.25,23.34,22.42,22.74,15.335234,1741900
12/26/2005,502,22.889999,23.049999,22.200001,22.4,15.105943,849300
1/2/2006,503,22.559999,23.15,22.24,22.950001,15.476851,1088100
1/9/2006,504,22.98,23.27,22.76,22.9,15.443134,1054100
1/16/2006,505,22.799999,23.17,22.6,22.82,15.389178,984600
1/23/2006,506,22.75,23.6,22.75,23.34,15.739856,1127400
1/30/2006,507,23.34,23.5,20.700001,22.129999,14.923862,3122200
2/6/2006,508,22.129999,22.139999,21.18,21.200001,14.296698,1813400
2/13/2006,509,21.200001,21.530001,20.76,21.34,14.391109,1471000
2/20/2006,510,21.309999,21.48,20.709999,21.370001,14.411339,1524900
2/27/2006,511,21.43,21.799999,21.040001,21.190001,14.289952,2560300
3/6/2006,512,21.24,21.25,20.23,20.639999,13.919044,2045400
3/13/2006,513,20.59,20.92,20,20.540001,14.000916,2132000
